positive label,label tax group,pool label,pool tax group,Baltimore,N in class,Features,k,AUC
Bos,genus,Bovidae,family,RNA,106,DNA,1,0.534
Bos,genus,Bovidae,family,RNA,106,DNA,2,0.675
Bos,genus,Bovidae,family,RNA,106,DNA,3,0.817
Bos,genus,Bovidae,family,RNA,106,DNA,4,0.876
Bos,genus,Bovidae,family,RNA,106,DNA,5,0.921
Bos,genus,Bovidae,family,RNA,106,DNA,6,0.926
Bos,genus,Bovidae,family,RNA,106,DNA,7,0.955
Bos,genus,Bovidae,family,RNA,106,DNA,8,0.963
Bos,genus,Bovidae,family,RNA,106,DNA,9,0.937
Bos,genus,Bovidae,family,RNA,106,AA,1,0.816
Bos,genus,Bovidae,family,RNA,106,AA,2,0.864
Bos,genus,Bovidae,family,RNA,106,AA,3,0.962
Bos,genus,Bovidae,family,RNA,106,AA,4,0.947
Bos,genus,Bovidae,family,RNA,106,PC,1,0.573
Bos,genus,Bovidae,family,RNA,106,PC,2,0.836
Bos,genus,Bovidae,family,RNA,106,PC,3,0.932
Bos,genus,Bovidae,family,RNA,106,PC,4,0.914
Bos,genus,Bovidae,family,RNA,106,PC,5,0.922
Bos,genus,Bovidae,family,RNA,106,PC,6,0.924
Bos,genus,Bovidae,family,RNA,106,Domains,0,0.854
Ovis aries,species,Bovidae,family,RNA,28,DNA,1,0.571
Ovis aries,species,Bovidae,family,RNA,28,DNA,2,0.524
Ovis aries,species,Bovidae,family,RNA,28,DNA,3,0.643
Ovis aries,species,Bovidae,family,RNA,28,DNA,4,0.595
Ovis aries,species,Bovidae,family,RNA,28,DNA,5,0.595
Ovis aries,species,Bovidae,family,RNA,28,DNA,6,0.619
Ovis aries,species,Bovidae,family,RNA,28,DNA,7,0.667
Ovis aries,species,Bovidae,family,RNA,28,DNA,8,0.69
Ovis aries,species,Bovidae,family,RNA,28,DNA,9,0.786
Ovis aries,species,Bovidae,family,RNA,28,AA,1,0.729
Ovis aries,species,Bovidae,family,RNA,28,AA,2,0.75
Ovis aries,species,Bovidae,family,RNA,28,AA,3,0.833
Ovis aries,species,Bovidae,family,RNA,28,AA,4,0.875
Ovis aries,species,Bovidae,family,RNA,28,PC,1,0.646
Ovis aries,species,Bovidae,family,RNA,28,PC,2,0.75
Ovis aries,species,Bovidae,family,RNA,28,PC,3,0.896
Ovis aries,species,Bovidae,family,RNA,28,PC,4,0.854
Ovis aries,species,Bovidae,family,RNA,28,PC,5,0.833
Ovis aries,species,Bovidae,family,RNA,28,PC,6,0.896
Ovis aries,species,Bovidae,family,RNA,28,Domains,0,0.8
Bovidae,family,Mammalia,class,RNA,141,DNA,1,0.571
Bovidae,family,Mammalia,class,RNA,141,DNA,2,0.748
Bovidae,family,Mammalia,class,RNA,141,DNA,3,0.77
Bovidae,family,Mammalia,class,RNA,141,DNA,4,0.792
Bovidae,family,Mammalia,class,RNA,141,DNA,5,0.878
Bovidae,family,Mammalia,class,RNA,141,DNA,6,0.913
Bovidae,family,Mammalia,class,RNA,141,DNA,7,0.895
Bovidae,family,Mammalia,class,RNA,141,DNA,8,0.897
Bovidae,family,Mammalia,class,RNA,141,DNA,9,0.916
Bovidae,family,Mammalia,class,RNA,141,AA,1,0.723
Bovidae,family,Mammalia,class,RNA,141,AA,2,0.841
Bovidae,family,Mammalia,class,RNA,141,AA,3,0.918
Bovidae,family,Mammalia,class,RNA,141,AA,4,0.923
Bovidae,family,Mammalia,class,RNA,141,PC,1,0.512
Bovidae,family,Mammalia,class,RNA,141,PC,2,0.74
Bovidae,family,Mammalia,class,RNA,141,PC,3,0.775
Bovidae,family,Mammalia,class,RNA,141,PC,4,0.889
Bovidae,family,Mammalia,class,RNA,141,PC,5,0.897
Bovidae,family,Mammalia,class,RNA,141,PC,6,0.938
Bovidae,family,Mammalia,class,RNA,141,Domains,0,0.877
Bos taurus,species,Bovidae,family,RNA,100,DNA,1,0.218
Bos taurus,species,Bovidae,family,RNA,100,DNA,2,0.78
Bos taurus,species,Bovidae,family,RNA,100,DNA,3,0.775
Bos taurus,species,Bovidae,family,RNA,100,DNA,4,0.78
Bos taurus,species,Bovidae,family,RNA,100,DNA,5,0.82
Bos taurus,species,Bovidae,family,RNA,100,DNA,6,0.862
Bos taurus,species,Bovidae,family,RNA,100,DNA,7,0.91
Bos taurus,species,Bovidae,family,RNA,100,DNA,8,0.902
Bos taurus,species,Bovidae,family,RNA,100,DNA,9,0.897
Bos taurus,species,Bovidae,family,RNA,100,AA,1,0.767
Bos taurus,species,Bovidae,family,RNA,100,AA,2,0.847
Bos taurus,species,Bovidae,family,RNA,100,AA,3,0.849
Bos taurus,species,Bovidae,family,RNA,100,AA,4,0.857
Bos taurus,species,Bovidae,family,RNA,100,PC,1,0.439
Bos taurus,species,Bovidae,family,RNA,100,PC,2,0.712
Bos taurus,species,Bovidae,family,RNA,100,PC,3,0.794
Bos taurus,species,Bovidae,family,RNA,100,PC,4,0.836
Bos taurus,species,Bovidae,family,RNA,100,PC,5,0.833
Bos taurus,species,Bovidae,family,RNA,100,PC,6,0.847
Bos taurus,species,Bovidae,family,RNA,100,Domains,0,0.783
Sus scrofa,species,Mammalia,class,RNA,104,DNA,1,0.275
Sus scrofa,species,Mammalia,class,RNA,104,DNA,2,0.812
Sus scrofa,species,Mammalia,class,RNA,104,DNA,3,0.786
Sus scrofa,species,Mammalia,class,RNA,104,DNA,4,0.817
Sus scrofa,species,Mammalia,class,RNA,104,DNA,5,0.907
Sus scrofa,species,Mammalia,class,RNA,104,DNA,6,0.939
Sus scrofa,species,Mammalia,class,RNA,104,DNA,7,0.968
Sus scrofa,species,Mammalia,class,RNA,104,DNA,8,0.944
Sus scrofa,species,Mammalia,class,RNA,104,DNA,9,0.931
Sus scrofa,species,Mammalia,class,RNA,104,AA,1,0.821
Sus scrofa,species,Mammalia,class,RNA,104,AA,2,0.9
Sus scrofa,species,Mammalia,class,RNA,104,AA,3,0.953
Sus scrofa,species,Mammalia,class,RNA,104,AA,4,0.926
Sus scrofa,species,Mammalia,class,RNA,104,PC,1,0.774
Sus scrofa,species,Mammalia,class,RNA,104,PC,2,0.7
Sus scrofa,species,Mammalia,class,RNA,104,PC,3,0.882
Sus scrofa,species,Mammalia,class,RNA,104,PC,4,0.924
Sus scrofa,species,Mammalia,class,RNA,104,PC,5,0.921
Sus scrofa,species,Mammalia,class,RNA,104,PC,6,0.915
Sus scrofa,species,Mammalia,class,RNA,104,Domains,0,0.917
Suidae,family,Mammalia,class,RNA,107,DNA,1,0.51
Suidae,family,Mammalia,class,RNA,107,DNA,2,0.614
Suidae,family,Mammalia,class,RNA,107,DNA,3,0.802
Suidae,family,Mammalia,class,RNA,107,DNA,4,0.763
Suidae,family,Mammalia,class,RNA,107,DNA,5,0.821
Suidae,family,Mammalia,class,RNA,107,DNA,6,0.825
Suidae,family,Mammalia,class,RNA,107,DNA,7,0.821
Suidae,family,Mammalia,class,RNA,107,DNA,8,0.824
Suidae,family,Mammalia,class,RNA,107,DNA,9,0.824
Suidae,family,Mammalia,class,RNA,107,AA,1,0.689
Suidae,family,Mammalia,class,RNA,107,AA,2,0.871
Suidae,family,Mammalia,class,RNA,107,AA,3,0.795
Suidae,family,Mammalia,class,RNA,107,AA,4,0.836
Suidae,family,Mammalia,class,RNA,107,PC,1,0.607
Suidae,family,Mammalia,class,RNA,107,PC,2,0.841
Suidae,family,Mammalia,class,RNA,107,PC,3,0.78
Suidae,family,Mammalia,class,RNA,107,PC,4,0.846
Suidae,family,Mammalia,class,RNA,107,PC,5,0.854
Suidae,family,Mammalia,class,RNA,107,PC,6,0.881
Suidae,family,Mammalia,class,RNA,107,Domains,0,0.78
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,1,0.85
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,2,0.962
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,3,0.925
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,4,0.9
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,5,0.912
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,6,0.962
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,7,0.925
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,8,0.862
Vespertilionidae,family,Chiroptera,order,RNA,37,DNA,9,0.838
Vespertilionidae,family,Chiroptera,order,RNA,37,AA,1,0.738
Vespertilionidae,family,Chiroptera,order,RNA,37,AA,2,0.725
Vespertilionidae,family,Chiroptera,order,RNA,37,AA,3,0.675
Vespertilionidae,family,Chiroptera,order,RNA,37,AA,4,0.462
Vespertilionidae,family,Chiroptera,order,RNA,37,PC,1,0.912
Vespertilionidae,family,Chiroptera,order,RNA,37,PC,2,0.588
Vespertilionidae,family,Chiroptera,order,RNA,37,PC,3,0.888
Vespertilionidae,family,Chiroptera,order,RNA,37,PC,4,0.688
Vespertilionidae,family,Chiroptera,order,RNA,37,PC,5,0.725
Vespertilionidae,family,Chiroptera,order,RNA,37,PC,6,0.65
Vespertilionidae,family,Chiroptera,order,RNA,37,Domains,0,0.45
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,1,0.692
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,2,0.566
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,3,0.667
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,4,0.788
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,5,0.737
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,6,0.737
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,7,0.677
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,8,0.626
Pteropodidae,family,Chiroptera,order,RNA,44,DNA,9,0.646
Pteropodidae,family,Chiroptera,order,RNA,44,AA,1,0.778
Pteropodidae,family,Chiroptera,order,RNA,44,AA,2,0.838
Pteropodidae,family,Chiroptera,order,RNA,44,AA,3,0.808
Pteropodidae,family,Chiroptera,order,RNA,44,AA,4,0.747
Pteropodidae,family,Chiroptera,order,RNA,44,PC,1,0.237
Pteropodidae,family,Chiroptera,order,RNA,44,PC,2,0.596
Pteropodidae,family,Chiroptera,order,RNA,44,PC,3,0.677
Pteropodidae,family,Chiroptera,order,RNA,44,PC,4,0.818
Pteropodidae,family,Chiroptera,order,RNA,44,PC,5,0.717
Pteropodidae,family,Chiroptera,order,RNA,44,PC,6,0.768
Pteropodidae,family,Chiroptera,order,RNA,44,Domains,0,0.818
Chiroptera,order,Mammalia,class,RNA,157,DNA,1,0.702
Chiroptera,order,Mammalia,class,RNA,157,DNA,2,0.713
Chiroptera,order,Mammalia,class,RNA,157,DNA,3,0.843
Chiroptera,order,Mammalia,class,RNA,157,DNA,4,0.853
Chiroptera,order,Mammalia,class,RNA,157,DNA,5,0.811
Chiroptera,order,Mammalia,class,RNA,157,DNA,6,0.803
Chiroptera,order,Mammalia,class,RNA,157,DNA,7,0.836
Chiroptera,order,Mammalia,class,RNA,157,DNA,8,0.836
Chiroptera,order,Mammalia,class,RNA,157,DNA,9,0.827
Chiroptera,order,Mammalia,class,RNA,157,AA,1,0.765
Chiroptera,order,Mammalia,class,RNA,157,AA,2,0.817
Chiroptera,order,Mammalia,class,RNA,157,AA,3,0.919
Chiroptera,order,Mammalia,class,RNA,157,AA,4,0.928
Chiroptera,order,Mammalia,class,RNA,157,PC,1,0.714
Chiroptera,order,Mammalia,class,RNA,157,PC,2,0.818
Chiroptera,order,Mammalia,class,RNA,157,PC,3,0.876
Chiroptera,order,Mammalia,class,RNA,157,PC,4,0.889
Chiroptera,order,Mammalia,class,RNA,157,PC,5,0.892
Chiroptera,order,Mammalia,class,RNA,157,PC,6,0.905
Chiroptera,order,Mammalia,class,RNA,157,Domains,0,0.816
Equus,genus,Mammalia,class,RNA,30,DNA,1,0.688
Equus,genus,Mammalia,class,RNA,30,DNA,2,0.321
Equus,genus,Mammalia,class,RNA,30,DNA,3,0.946
Equus,genus,Mammalia,class,RNA,30,DNA,4,0.946
Equus,genus,Mammalia,class,RNA,30,DNA,5,1.0
Equus,genus,Mammalia,class,RNA,30,DNA,6,0.893
Equus,genus,Mammalia,class,RNA,30,DNA,7,0.5
Equus,genus,Mammalia,class,RNA,30,DNA,8,0.982
Equus,genus,Mammalia,class,RNA,30,DNA,9,0.071
Equus,genus,Mammalia,class,RNA,30,AA,1,0.078
Equus,genus,Mammalia,class,RNA,30,AA,2,0.922
Equus,genus,Mammalia,class,RNA,30,AA,3,1.0
Equus,genus,Mammalia,class,RNA,30,AA,4,1.0
Equus,genus,Mammalia,class,RNA,30,PC,1,0.703
Equus,genus,Mammalia,class,RNA,30,PC,2,0.562
Equus,genus,Mammalia,class,RNA,30,PC,3,0.734
Equus,genus,Mammalia,class,RNA,30,PC,4,0.828
Equus,genus,Mammalia,class,RNA,30,PC,5,0.812
Equus,genus,Mammalia,class,RNA,30,PC,6,0.766
Equus,genus,Mammalia,class,RNA,30,Domains,0,0.984
Equidae,family,Mammalia,class,RNA,31,DNA,1,0.603
Equidae,family,Mammalia,class,RNA,31,DNA,2,0.746
Equidae,family,Mammalia,class,RNA,31,DNA,3,0.81
Equidae,family,Mammalia,class,RNA,31,DNA,4,0.857
Equidae,family,Mammalia,class,RNA,31,DNA,5,0.889
Equidae,family,Mammalia,class,RNA,31,DNA,6,0.873
Equidae,family,Mammalia,class,RNA,31,DNA,7,0.841
Equidae,family,Mammalia,class,RNA,31,DNA,8,0.746
Equidae,family,Mammalia,class,RNA,31,DNA,9,0.794
Equidae,family,Mammalia,class,RNA,31,AA,1,0.683
Equidae,family,Mammalia,class,RNA,31,AA,2,0.841
Equidae,family,Mammalia,class,RNA,31,AA,3,0.873
Equidae,family,Mammalia,class,RNA,31,AA,4,0.937
Equidae,family,Mammalia,class,RNA,31,PC,1,0.222
Equidae,family,Mammalia,class,RNA,31,PC,2,0.302
Equidae,family,Mammalia,class,RNA,31,PC,3,0.794
Equidae,family,Mammalia,class,RNA,31,PC,4,0.81
Equidae,family,Mammalia,class,RNA,31,PC,5,0.841
Equidae,family,Mammalia,class,RNA,31,PC,6,0.825
Equidae,family,Mammalia,class,RNA,31,Domains,0,0.926
Perissodactyla,order,Mammalia,class,RNA,31,DNA,1,0.706
Perissodactyla,order,Mammalia,class,RNA,31,DNA,2,0.381
Perissodactyla,order,Mammalia,class,RNA,31,DNA,3,0.651
Perissodactyla,order,Mammalia,class,RNA,31,DNA,4,0.556
Perissodactyla,order,Mammalia,class,RNA,31,DNA,5,0.429
Perissodactyla,order,Mammalia,class,RNA,31,DNA,6,0.571
Perissodactyla,order,Mammalia,class,RNA,31,DNA,7,0.54
Perissodactyla,order,Mammalia,class,RNA,31,DNA,8,0.508
Perissodactyla,order,Mammalia,class,RNA,31,DNA,9,0.556
Perissodactyla,order,Mammalia,class,RNA,31,AA,1,0.429
Perissodactyla,order,Mammalia,class,RNA,31,AA,2,0.651
Perissodactyla,order,Mammalia,class,RNA,31,AA,3,0.619
Perissodactyla,order,Mammalia,class,RNA,31,AA,4,0.429
Perissodactyla,order,Mammalia,class,RNA,31,PC,1,0.373
Perissodactyla,order,Mammalia,class,RNA,31,PC,2,0.46
Perissodactyla,order,Mammalia,class,RNA,31,PC,3,0.46
Perissodactyla,order,Mammalia,class,RNA,31,PC,4,0.508
Perissodactyla,order,Mammalia,class,RNA,31,PC,5,0.556
Perissodactyla,order,Mammalia,class,RNA,31,PC,6,0.54
Perissodactyla,order,Mammalia,class,RNA,31,Domains,0,0.4
Felis catus,species,Carnivora,order,RNA,38,DNA,1,0.588
Felis catus,species,Carnivora,order,RNA,38,DNA,2,0.775
Felis catus,species,Carnivora,order,RNA,38,DNA,3,0.75
Felis catus,species,Carnivora,order,RNA,38,DNA,4,0.738
Felis catus,species,Carnivora,order,RNA,38,DNA,5,0.812
Felis catus,species,Carnivora,order,RNA,38,DNA,6,0.875
Felis catus,species,Carnivora,order,RNA,38,DNA,7,0.862
Felis catus,species,Carnivora,order,RNA,38,DNA,8,0.862
Felis catus,species,Carnivora,order,RNA,38,DNA,9,0.825
Felis catus,species,Carnivora,order,RNA,38,AA,1,0.487
Felis catus,species,Carnivora,order,RNA,38,AA,2,0.962
Felis catus,species,Carnivora,order,RNA,38,AA,3,0.8
Felis catus,species,Carnivora,order,RNA,38,AA,4,0.825
Felis catus,species,Carnivora,order,RNA,38,PC,1,0.688
Felis catus,species,Carnivora,order,RNA,38,PC,2,0.9
Felis catus,species,Carnivora,order,RNA,38,PC,3,0.7
Felis catus,species,Carnivora,order,RNA,38,PC,4,0.712
Felis catus,species,Carnivora,order,RNA,38,PC,5,0.775
Felis catus,species,Carnivora,order,RNA,38,PC,6,0.812
Felis catus,species,Carnivora,order,RNA,38,Domains,0,0.725
Felis,genus,Carnivora,order,RNA,38,DNA,1,0.643
Felis,genus,Carnivora,order,RNA,38,DNA,2,0.657
Felis,genus,Carnivora,order,RNA,38,DNA,3,0.529
Felis,genus,Carnivora,order,RNA,38,DNA,4,0.671
Felis,genus,Carnivora,order,RNA,38,DNA,5,0.7
Felis,genus,Carnivora,order,RNA,38,DNA,6,0.786
Felis,genus,Carnivora,order,RNA,38,DNA,7,0.786
Felis,genus,Carnivora,order,RNA,38,DNA,8,0.686
Felis,genus,Carnivora,order,RNA,38,DNA,9,0.686
Felis,genus,Carnivora,order,RNA,38,AA,1,0.875
Felis,genus,Carnivora,order,RNA,38,AA,2,0.775
Felis,genus,Carnivora,order,RNA,38,AA,3,0.738
Felis,genus,Carnivora,order,RNA,38,AA,4,0.738
Felis,genus,Carnivora,order,RNA,38,PC,1,0.725
Felis,genus,Carnivora,order,RNA,38,PC,2,0.75
Felis,genus,Carnivora,order,RNA,38,PC,3,0.75
Felis,genus,Carnivora,order,RNA,38,PC,4,0.688
Felis,genus,Carnivora,order,RNA,38,PC,5,0.763
Felis,genus,Carnivora,order,RNA,38,PC,6,0.875
Felis,genus,Carnivora,order,RNA,38,Domains,0,0.925
Felidae,family,Carnivora,order,RNA,44,DNA,1,0.697
Felidae,family,Carnivora,order,RNA,44,DNA,2,0.626
Felidae,family,Carnivora,order,RNA,44,DNA,3,0.545
Felidae,family,Carnivora,order,RNA,44,DNA,4,0.535
Felidae,family,Carnivora,order,RNA,44,DNA,5,0.606
Felidae,family,Carnivora,order,RNA,44,DNA,6,0.626
Felidae,family,Carnivora,order,RNA,44,DNA,7,0.697
Felidae,family,Carnivora,order,RNA,44,DNA,8,0.737
Felidae,family,Carnivora,order,RNA,44,DNA,9,0.636
Felidae,family,Carnivora,order,RNA,44,AA,1,0.818
Felidae,family,Carnivora,order,RNA,44,AA,2,0.798
Felidae,family,Carnivora,order,RNA,44,AA,3,0.717
Felidae,family,Carnivora,order,RNA,44,AA,4,0.778
Felidae,family,Carnivora,order,RNA,44,PC,1,0.838
Felidae,family,Carnivora,order,RNA,44,PC,2,0.768
Felidae,family,Carnivora,order,RNA,44,PC,3,0.768
Felidae,family,Carnivora,order,RNA,44,PC,4,0.747
Felidae,family,Carnivora,order,RNA,44,PC,5,0.707
Felidae,family,Carnivora,order,RNA,44,PC,6,0.778
Felidae,family,Carnivora,order,RNA,44,Domains,0,0.807
Carnivora,order,Mammalia,class,RNA,92,DNA,1,0.788
Carnivora,order,Mammalia,class,RNA,92,DNA,2,0.804
Carnivora,order,Mammalia,class,RNA,92,DNA,3,0.717
Carnivora,order,Mammalia,class,RNA,92,DNA,4,0.667
Carnivora,order,Mammalia,class,RNA,92,DNA,5,0.738
