positive label,label tax group,pool label,pool tax group,Baltimore,N in class,Features,k,AUC
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,1,0.65
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,2,0.802
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,3,0.978
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,4,0.999
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,5,1.0
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,6,1.0
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,7,1.0
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,8,1.0
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,DNA,9,1.0
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,AA,1,0.986
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,AA,2,1.0
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,AA,3,0.999
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,AA,4,0.981
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,PC,1,0.986
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,PC,2,0.981
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,PC,3,0.979
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,PC,4,0.989
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,PC,5,0.978
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,PC,6,0.994
Metazoa,kingdom,Eukaryota,superkingdom,dsDNA,250,Domains,0,1.0
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,1,0.841
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,2,0.894
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,3,0.909
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,4,0.961
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,5,0.969
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,6,0.979
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,7,0.979
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,8,0.973
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,9,0.969
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,1,0.967
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,2,0.971
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,3,0.969
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,4,0.971
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,1,0.779
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,2,0.882
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,3,0.925
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,4,0.974
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,5,0.964
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,6,0.967
Metazoa,kingdom,Eukaryota,superkingdom,ssDNA,250,Domains,0,0.94
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,1,0.576
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,2,0.72
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,3,0.826
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,4,0.807
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,5,0.857
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,6,0.841
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,7,0.817
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,8,0.802
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,DNA,9,0.811
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,AA,1,0.776
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,AA,2,0.856
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,AA,3,0.885
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,AA,4,0.913
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,PC,1,0.55
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,PC,2,0.709
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,PC,3,0.815
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,PC,4,0.822
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,PC,5,0.846
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,PC,6,0.85
Metazoa,kingdom,Eukaryota,superkingdom,dsRNA,117,Domains,0,0.856
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,1,0.608
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,2,0.891
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,3,0.934
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,4,0.968
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,5,0.965
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,6,0.972
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,7,0.974
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,8,0.968
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,9,0.964
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,1,0.909
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,2,0.962
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,3,0.989
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,4,0.986
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,1,0.863
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,2,0.926
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,3,0.921
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,4,0.957
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,5,0.987
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,6,0.995
Metazoa,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,Domains,0,0.976
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,1,0.633
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,2,0.755
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,3,0.939
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,4,0.888
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,5,0.908
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,6,0.908
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,7,0.898
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,8,0.847
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,DNA,9,0.806
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,AA,1,0.939
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,AA,2,0.959
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,AA,3,0.929
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,AA,4,0.929
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,PC,1,0.918
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,PC,2,0.929
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,PC,3,0.898
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,PC,4,0.929
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,PC,5,0.929
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,PC,6,0.929
Metazoa,kingdom,Eukaryota,superkingdom,(-)ssRNA,61,Domains,0,0.887
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,1,0.924
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,2,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,3,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,4,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,5,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,6,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,7,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,8,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,DNA,9,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,AA,1,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,AA,2,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,AA,3,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,AA,4,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,PC,1,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,PC,2,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,PC,3,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,PC,4,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,PC,5,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,PC,6,1.0
Metazoa,kingdom,Eukaryota,superkingdom,Retro,82,Domains,0,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,1,0.889
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,2,0.957
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,3,0.982
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,4,0.987
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,5,0.981
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,6,0.982
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,7,0.982
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,8,0.986
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,DNA,9,0.992
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,1,0.988
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,2,0.998
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,3,0.998
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,AA,4,0.999
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,1,0.927
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,2,0.985
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,3,0.989
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,4,0.994
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,5,0.997
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,PC,6,0.994
Viridiplantae,kingdom,Eukaryota,superkingdom,ssDNA,250,Domains,0,0.998
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,1,0.787
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,2,0.871
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,3,0.951
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,4,0.924
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,5,0.947
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,6,0.92
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,7,0.889
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,8,0.862
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,DNA,9,0.844
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,AA,1,0.804
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,AA,2,0.911
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,AA,3,0.893
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,AA,4,0.924
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,PC,1,0.698
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,PC,2,0.72
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,PC,3,0.911
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,PC,4,0.891
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,PC,5,0.916
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,PC,6,0.898
Viridiplantae,kingdom,Eukaryota,superkingdom,dsRNA,73,Domains,0,0.758
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,1,0.49
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,2,0.818
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,3,0.972
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,4,0.97
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,5,0.977
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,6,0.994
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,7,0.984
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,8,0.974
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,DNA,9,0.97
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,1,0.888
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,2,0.948
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,3,0.982
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,AA,4,0.994
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,1,0.764
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,2,0.846
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,3,0.913
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,4,0.918
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,5,0.95
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,PC,6,0.96
Viridiplantae,kingdom,Eukaryota,superkingdom,(+)ssRNA,250,Domains,0,0.959
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,1,0.612
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,2,0.929
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,3,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,4,0.98
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,5,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,6,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,7,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,8,0.918
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,DNA,9,0.827
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,AA,1,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,AA,2,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,AA,3,0.976
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,AA,4,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,PC,1,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,PC,2,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,PC,3,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,PC,4,0.988
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,PC,5,1.0
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,PC,6,0.988
Viridiplantae,kingdom,Eukaryota,superkingdom,(-)ssRNA,63,Domains,0,1.0
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,1,0.66
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,2,0.821
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,3,0.946
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,4,0.881
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,5,0.881
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,6,0.91
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,7,0.902
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,8,0.891
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,DNA,9,0.853
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,AA,1,0.885
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,AA,2,0.909
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,AA,3,0.927
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,AA,4,0.925
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,PC,1,0.633
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,PC,2,0.81
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,PC,3,0.843
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,PC,4,0.895
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,PC,5,0.886
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,PC,6,0.883
Fungi,kingdom,Eukaryota,superkingdom,dsRNA,164,Domains,0,0.776
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,1,0.833
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,2,0.976
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,3,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,4,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,5,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,6,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,7,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,8,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,DNA,9,0.988
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,AA,1,0.94
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,AA,2,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,AA,3,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,AA,4,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,PC,1,0.976
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,PC,2,0.988
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,PC,3,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,PC,4,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,PC,5,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,PC,6,1.0
Fungi,kingdom,Eukaryota,superkingdom,(+)ssRNA,57,Domains,0,1.0
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,1,0.621
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,2,0.884
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,3,0.991
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,4,0.99
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,5,0.991
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,6,0.988
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,7,0.99
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,8,0.989
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,DNA,9,0.986
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,AA,1,0.997
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,AA,2,0.999
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,AA,3,0.998
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,AA,4,0.999
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,PC,1,0.946
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,PC,2,0.997
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,PC,3,0.999
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,PC,4,0.999
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,PC,5,0.974
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,PC,6,0.995
Chordata,phylum,Eukaryota,superkingdom,dsDNA,250,Domains,0,1.0
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,1,0.869
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,2,0.896
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,3,0.919
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,4,0.912
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,5,0.962
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,6,0.956
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,7,0.957
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,8,0.959
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,9,0.963
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,AA,1,0.897
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,AA,2,0.913
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,AA,3,0.95
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,AA,4,0.973
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,PC,1,0.643
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,PC,2,0.836
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,PC,3,0.878
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,PC,4,0.95
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,PC,5,0.972
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,PC,6,0.974
Chordata,phylum,Eukaryota,superkingdom,ssDNA,250,Domains,0,0.929
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,1,0.629
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,2,0.824
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,3,0.895
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,4,0.943
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,5,0.943
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,6,0.933
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,7,0.924
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,8,0.914
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,DNA,9,0.9
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,AA,1,0.91
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,AA,2,0.914
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,AA,3,0.967
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,AA,4,0.967
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,PC,1,0.562
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,PC,2,0.681
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,PC,3,0.767
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,PC,4,0.862
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,PC,5,0.89
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,PC,6,0.924
Chordata,phylum,Eukaryota,superkingdom,dsRNA,71,Domains,0,0.864
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,1,0.595
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,2,0.961
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,3,0.968
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,4,0.985
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,5,0.987
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,6,0.975
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,7,0.986
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,8,0.977
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,9,0.97
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,1,0.967
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,2,0.985
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,3,0.987
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,4,0.982
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,1,0.852
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,2,0.92
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,3,0.941
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,4,0.952
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,5,0.967
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,6,0.969
Chordata,phylum,Eukaryota,superkingdom,(+)ssRNA,250,Domains,0,0.978
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,1,0.567
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,2,0.669
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,3,0.855
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,4,0.76
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,5,0.816
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,6,0.828
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,7,0.855
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,8,0.837
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,DNA,9,0.83
