label,label_tax,pool_label,pool_tax,Baltimore,N,Features,k,AUC,Acc,Spec,Sens,FDR,TP,TN,FP,FN
Anatidae,family,Aves,class,all,127,DNA,1,0.746,0.75,0.69,0.81,0.28,13,11,5,3
Anatidae,family,Aves,class,all,127,DNA,2,0.734,0.66,0.5,0.81,0.38,13,8,8,3
Anatidae,family,Aves,class,all,127,DNA,3,0.711,0.72,0.62,0.81,0.32,13,10,6,3
Anatidae,family,Aves,class,all,127,DNA,4,0.738,0.66,0.56,0.75,0.37,12,9,7,4
Anatidae,family,Aves,class,all,127,DNA,5,0.82,0.72,0.62,0.81,0.32,13,10,6,3
Anatidae,family,Aves,class,all,127,DNA,6,0.867,0.78,0.75,0.81,0.24,13,12,4,3
Anatidae,family,Aves,class,all,127,DNA,7,0.863,0.84,0.88,0.81,0.13,13,14,2,3
Anatidae,family,Aves,class,all,127,DNA,8,0.906,0.81,0.81,0.81,0.19,13,13,3,3
Anatidae,family,Aves,class,all,127,DNA,9,0.797,0.69,0.81,0.56,0.25,9,13,3,7
Anatidae,family,Aves,class,all,127,AA,1,0.582,0.66,0.56,0.75,0.37,12,9,7,4
Anatidae,family,Aves,class,all,127,AA,2,0.77,0.72,0.62,0.81,0.32,13,10,6,3
Anatidae,family,Aves,class,all,127,AA,3,0.738,0.69,0.75,0.62,0.29,10,12,4,6
Anatidae,family,Aves,class,all,127,AA,4,0.832,0.78,0.94,0.62,0.09,10,15,1,6
Anatidae,family,Aves,class,all,127,PC,1,0.527,0.56,0.38,0.75,0.45,12,6,10,4
Anatidae,family,Aves,class,all,127,PC,2,0.695,0.72,0.69,0.75,0.29,12,11,5,4
Anatidae,family,Aves,class,all,127,PC,3,0.844,0.78,0.69,0.88,0.26,14,11,5,2
Anatidae,family,Aves,class,all,127,PC,4,0.703,0.69,0.69,0.69,0.31,11,11,5,5
Anatidae,family,Aves,class,all,127,PC,5,0.828,0.78,0.94,0.62,0.09,10,15,1,6
Anatidae,family,Aves,class,all,127,PC,6,0.859,0.78,0.94,0.62,0.09,10,15,1,6
Anatidae,family,Aves,class,all,127,Domains,0,0.707,0.62,0.5,0.75,0.4,12,8,8,4
Aves,class,Chordata,phylum,all,575,DNA,1,0.389,0.51,0.0,1.0,0.49,73,0,71,0
Aves,class,Chordata,phylum,all,575,DNA,2,0.656,0.6,0.7,0.51,0.36,37,50,21,36
Aves,class,Chordata,phylum,all,575,DNA,3,0.768,0.74,0.72,0.75,0.27,55,51,20,18
Aves,class,Chordata,phylum,all,575,DNA,4,0.81,0.8,0.77,0.82,0.21,60,55,16,13
Aves,class,Chordata,phylum,all,575,DNA,5,0.788,0.78,0.75,0.82,0.23,60,53,18,13
Aves,class,Chordata,phylum,all,575,DNA,6,0.903,0.83,0.83,0.82,0.17,60,59,12,13
Aves,class,Chordata,phylum,all,575,DNA,7,0.919,0.88,0.89,0.86,0.11,63,63,8,10
Aves,class,Chordata,phylum,all,575,DNA,8,0.932,0.9,0.89,0.9,0.11,66,63,8,7
Aves,class,Chordata,phylum,all,575,DNA,9,0.943,0.87,0.87,0.86,0.12,63,62,9,10
Aves,class,Chordata,phylum,all,575,AA,1,0.699,0.65,0.75,0.55,0.31,40,53,18,33
Aves,class,Chordata,phylum,all,575,AA,2,0.829,0.81,0.8,0.81,0.19,59,57,14,14
Aves,class,Chordata,phylum,all,575,AA,3,0.949,0.9,0.89,0.92,0.11,67,63,8,6
Aves,class,Chordata,phylum,all,575,AA,4,0.949,0.89,0.93,0.85,0.07,62,66,5,11
Aves,class,Chordata,phylum,all,575,PC,1,0.439,0.54,0.45,0.63,0.46,46,32,39,27
Aves,class,Chordata,phylum,all,575,PC,2,0.75,0.69,0.66,0.71,0.32,52,47,24,21
Aves,class,Chordata,phylum,all,575,PC,3,0.71,0.72,0.8,0.63,0.23,46,57,14,27
Aves,class,Chordata,phylum,all,575,PC,4,0.836,0.76,0.82,0.7,0.2,51,58,13,22
Aves,class,Chordata,phylum,all,575,PC,5,0.896,0.85,0.85,0.85,0.15,62,60,11,11
Aves,class,Chordata,phylum,all,575,PC,6,0.893,0.8,0.85,0.75,0.17,55,60,11,18
Aves,class,Chordata,phylum,all,575,Domains,0,0.913,0.83,0.76,0.9,0.2,66,54,17,7
Chordata,phylum,Metazoa,kingdom,all,896,DNA,1,0.691,0.63,0.63,0.63,0.36,72,69,40,43
Chordata,phylum,Metazoa,kingdom,all,896,DNA,2,0.906,0.86,0.92,0.81,0.09,93,100,9,22
Chordata,phylum,Metazoa,kingdom,all,896,DNA,3,0.941,0.87,0.88,0.86,0.12,99,96,13,16
Chordata,phylum,Metazoa,kingdom,all,896,DNA,4,0.932,0.86,0.85,0.87,0.14,100,93,16,15
Chordata,phylum,Metazoa,kingdom,all,896,DNA,5,0.895,0.85,0.82,0.88,0.17,101,89,20,14
Chordata,phylum,Metazoa,kingdom,all,896,DNA,6,0.911,0.82,0.78,0.85,0.2,98,85,24,17
Chordata,phylum,Metazoa,kingdom,all,896,DNA,7,0.949,0.88,0.83,0.91,0.15,105,91,18,10
Chordata,phylum,Metazoa,kingdom,all,896,DNA,8,0.956,0.87,0.79,0.94,0.18,108,86,23,7
Chordata,phylum,Metazoa,kingdom,all,896,DNA,9,0.951,0.84,0.72,0.95,0.22,109,79,30,6
Chordata,phylum,Metazoa,kingdom,all,896,AA,1,0.919,0.86,0.85,0.86,0.14,99,93,16,16
Chordata,phylum,Metazoa,kingdom,all,896,AA,2,0.882,0.84,0.88,0.81,0.12,93,96,13,22
Chordata,phylum,Metazoa,kingdom,all,896,AA,3,0.93,0.87,0.83,0.9,0.15,103,91,18,12
Chordata,phylum,Metazoa,kingdom,all,896,AA,4,0.892,0.79,0.73,0.85,0.23,98,80,29,17
Chordata,phylum,Metazoa,kingdom,all,896,PC,1,0.787,0.75,0.74,0.75,0.25,86,81,28,29
Chordata,phylum,Metazoa,kingdom,all,896,PC,2,0.874,0.82,0.82,0.83,0.17,95,89,20,20
Chordata,phylum,Metazoa,kingdom,all,896,PC,3,0.832,0.78,0.74,0.82,0.23,94,81,28,21
Chordata,phylum,Metazoa,kingdom,all,896,PC,4,0.891,0.82,0.78,0.85,0.2,98,85,24,17
Chordata,phylum,Metazoa,kingdom,all,896,PC,5,0.853,0.81,0.79,0.83,0.19,95,86,23,20
Chordata,phylum,Metazoa,kingdom,all,896,PC,6,0.862,0.79,0.84,0.73,0.17,84,92,17,31
Chordata,phylum,Metazoa,kingdom,all,896,Domains,0,0.952,0.91,0.93,0.89,0.07,102,101,8,13
Ixodidae,family,Arthropoda,phylum,all,72,DNA,1,0.712,0.72,0.6,0.88,0.36,7,6,4,1
Ixodidae,family,Arthropoda,phylum,all,72,DNA,2,0.962,0.94,0.9,1.0,0.11,8,9,1,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,3,0.988,0.94,0.9,1.0,0.11,8,9,1,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,4,0.862,0.83,0.7,1.0,0.27,8,7,3,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,5,0.912,0.83,0.7,1.0,0.27,8,7,3,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,6,0.912,0.83,0.7,1.0,0.27,8,7,3,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,7,0.95,0.78,0.6,1.0,0.33,8,6,4,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,8,0.9,0.89,0.8,1.0,0.2,8,8,2,0
Ixodidae,family,Arthropoda,phylum,all,72,DNA,9,0.962,0.61,1.0,0.12,0.0,1,10,0,7
Ixodidae,family,Arthropoda,phylum,all,72,AA,1,0.975,0.83,1.0,0.62,0.0,5,10,0,3
Ixodidae,family,Arthropoda,phylum,all,72,AA,2,0.963,0.89,0.9,0.88,0.12,7,9,1,1
Ixodidae,family,Arthropoda,phylum,all,72,AA,3,0.975,0.83,1.0,0.62,0.0,5,10,0,3
Ixodidae,family,Arthropoda,phylum,all,72,AA,4,0.975,0.67,1.0,0.25,0.0,2,10,0,6
Ixodidae,family,Arthropoda,phylum,all,72,PC,1,1.0,0.94,1.0,0.88,0.0,7,10,0,1
Ixodidae,family,Arthropoda,phylum,all,72,PC,2,1.0,0.94,1.0,0.88,0.0,7,10,0,1
Ixodidae,family,Arthropoda,phylum,all,72,PC,3,0.938,0.89,1.0,0.75,0.0,6,10,0,2
Ixodidae,family,Arthropoda,phylum,all,72,PC,4,0.862,0.78,0.9,0.62,0.17,5,9,1,3
Ixodidae,family,Arthropoda,phylum,all,72,PC,5,0.788,0.61,0.9,0.25,0.33,2,9,1,6
Ixodidae,family,Arthropoda,phylum,all,72,PC,6,0.862,0.67,1.0,0.25,0.0,2,10,0,6
Ixodidae,family,Arthropoda,phylum,all,72,Domains,0,0.838,0.83,0.7,1.0,0.27,8,7,3,0
Ixodida,order,Arthropoda,phylum,all,105,DNA,1,0.778,0.7,0.69,0.73,0.38,8,11,5,3
Ixodida,order,Arthropoda,phylum,all,105,DNA,2,0.932,0.85,0.94,0.73,0.11,8,15,1,3
Ixodida,order,Arthropoda,phylum,all,105,DNA,3,0.92,0.81,0.81,0.82,0.25,9,13,3,2
Ixodida,order,Arthropoda,phylum,all,105,DNA,4,0.886,0.81,0.81,0.82,0.25,9,13,3,2
Ixodida,order,Arthropoda,phylum,all,105,DNA,5,0.96,0.89,0.88,0.91,0.17,10,14,2,1
Ixodida,order,Arthropoda,phylum,all,105,DNA,6,0.989,0.96,0.94,1.0,0.08,11,15,1,0
Ixodida,order,Arthropoda,phylum,all,105,DNA,7,0.989,0.96,0.94,1.0,0.08,11,15,1,0
Ixodida,order,Arthropoda,phylum,all,105,DNA,8,0.994,0.89,0.81,1.0,0.21,11,13,3,0
Ixodida,order,Arthropoda,phylum,all,105,DNA,9,0.96,0.85,0.75,1.0,0.27,11,12,4,0
Ixodida,order,Arthropoda,phylum,all,105,AA,1,0.949,0.93,0.94,0.91,0.09,10,15,1,1
Ixodida,order,Arthropoda,phylum,all,105,AA,2,0.943,0.93,1.0,0.82,0.0,9,16,0,2
Ixodida,order,Arthropoda,phylum,all,105,AA,3,0.858,0.81,0.94,0.64,0.12,7,15,1,4
Ixodida,order,Arthropoda,phylum,all,105,AA,4,0.915,0.74,1.0,0.36,0.0,4,16,0,7
Ixodida,order,Arthropoda,phylum,all,105,PC,1,0.92,0.81,0.81,0.82,0.25,9,13,3,2
Ixodida,order,Arthropoda,phylum,all,105,PC,2,0.875,0.81,0.94,0.64,0.12,7,15,1,4
Ixodida,order,Arthropoda,phylum,all,105,PC,3,0.835,0.78,0.75,0.82,0.31,9,12,4,2
Ixodida,order,Arthropoda,phylum,all,105,PC,4,0.852,0.81,0.81,0.82,0.25,9,13,3,2
Ixodida,order,Arthropoda,phylum,all,105,PC,5,0.886,0.78,1.0,0.45,0.0,5,16,0,6
Ixodida,order,Arthropoda,phylum,all,105,PC,6,0.835,0.74,1.0,0.36,0.0,4,16,0,7
Ixodida,order,Arthropoda,phylum,all,105,Domains,0,0.886,0.85,0.88,0.82,0.18,9,14,2,2
Arachnida,class,Arthropoda,phylum,all,114,DNA,1,0.829,0.76,0.75,0.77,0.29,10,12,4,3
Arachnida,class,Arthropoda,phylum,all,114,DNA,2,0.913,0.83,0.88,0.77,0.17,10,14,2,3
Arachnida,class,Arthropoda,phylum,all,114,DNA,3,0.894,0.79,0.81,0.77,0.23,10,13,3,3
Arachnida,class,Arthropoda,phylum,all,114,DNA,4,0.954,0.86,0.81,0.92,0.2,12,13,3,1
Arachnida,class,Arthropoda,phylum,all,114,DNA,5,0.947,0.79,0.75,0.85,0.27,11,12,4,2
Arachnida,class,Arthropoda,phylum,all,114,DNA,6,0.957,0.76,0.62,0.92,0.33,12,10,6,1
Arachnida,class,Arthropoda,phylum,all,114,DNA,7,0.976,0.83,0.69,1.0,0.28,13,11,5,0
Arachnida,class,Arthropoda,phylum,all,114,DNA,8,0.99,0.9,0.81,1.0,0.19,13,13,3,0
Arachnida,class,Arthropoda,phylum,all,114,DNA,9,0.894,0.79,1.0,0.54,0.0,7,16,0,6
Arachnida,class,Arthropoda,phylum,all,114,AA,1,0.803,0.72,0.62,0.85,0.35,11,10,6,2
Arachnida,class,Arthropoda,phylum,all,114,AA,2,0.856,0.72,0.56,0.92,0.37,12,9,7,1
Arachnida,class,Arthropoda,phylum,all,114,AA,3,0.971,0.83,0.75,0.92,0.25,12,12,4,1
Arachnida,class,Arthropoda,phylum,all,114,AA,4,0.788,0.72,1.0,0.38,0.0,5,16,0,8
Arachnida,class,Arthropoda,phylum,all,114,PC,1,0.683,0.62,0.44,0.85,0.45,11,7,9,2
Arachnida,class,Arthropoda,phylum,all,114,PC,2,0.692,0.66,0.5,0.85,0.42,11,8,8,2
Arachnida,class,Arthropoda,phylum,all,114,PC,3,0.731,0.66,0.5,0.85,0.42,11,8,8,2
Arachnida,class,Arthropoda,phylum,all,114,PC,4,0.798,0.72,0.75,0.69,0.31,9,12,4,4
Arachnida,class,Arthropoda,phylum,all,114,PC,5,0.764,0.69,0.94,0.38,0.17,5,15,1,8
Arachnida,class,Arthropoda,phylum,all,114,PC,6,0.721,0.72,1.0,0.38,0.0,5,16,0,8
Arachnida,class,Arthropoda,phylum,all,114,Domains,0,0.8,0.62,0.44,0.85,0.45,11,7,9,2
Hymenoptera,order,Insecta,class,all,91,DNA,1,0.568,0.52,1.0,0.0,NA,0,12,0,11
Hymenoptera,order,Insecta,class,all,91,DNA,2,0.576,0.52,0.58,0.45,0.5,5,7,5,6
Hymenoptera,order,Insecta,class,all,91,DNA,3,0.652,0.52,0.67,0.36,0.5,4,8,4,7
Hymenoptera,order,Insecta,class,all,91,DNA,4,0.833,0.78,0.92,0.64,0.12,7,11,1,4
Hymenoptera,order,Insecta,class,all,91,DNA,5,0.833,0.74,0.75,0.73,0.27,8,9,3,3
Hymenoptera,order,Insecta,class,all,91,DNA,6,0.803,0.74,0.83,0.64,0.22,7,10,2,4
Hymenoptera,order,Insecta,class,all,91,DNA,7,0.811,0.74,0.92,0.55,0.14,6,11,1,5
Hymenoptera,order,Insecta,class,all,91,DNA,8,0.841,0.7,1.0,0.36,0.0,4,12,0,7
Hymenoptera,order,Insecta,class,all,91,DNA,9,0.758,0.57,1.0,0.09,0.0,1,12,0,10
Hymenoptera,order,Insecta,class,all,91,AA,1,0.765,0.7,0.75,0.64,0.3,7,9,3,4
Hymenoptera,order,Insecta,class,all,91,AA,2,0.841,0.78,0.92,0.64,0.12,7,11,1,4
Hymenoptera,order,Insecta,class,all,91,AA,3,0.848,0.83,1.0,0.64,0.0,7,12,0,4
Hymenoptera,order,Insecta,class,all,91,AA,4,0.962,0.7,1.0,0.36,0.0,4,12,0,7
Hymenoptera,order,Insecta,class,all,91,PC,1,0.644,0.65,0.5,0.82,0.4,9,6,6,2
Hymenoptera,order,Insecta,class,all,91,PC,2,0.735,0.74,0.83,0.64,0.22,7,10,2,4
Hymenoptera,order,Insecta,class,all,91,PC,3,0.788,0.74,0.92,0.55,0.14,6,11,1,5
Hymenoptera,order,Insecta,class,all,91,PC,4,0.659,0.74,0.83,0.64,0.22,7,10,2,4
Hymenoptera,order,Insecta,class,all,91,PC,5,0.864,0.78,1.0,0.55,0.0,6,12,0,5
Hymenoptera,order,Insecta,class,all,91,PC,6,0.841,0.7,1.0,0.36,0.0,4,12,0,7
Hymenoptera,order,Insecta,class,all,91,Domains,0,0.939,0.83,0.83,0.82,0.18,9,10,2,2
Aedes,genus,Culicidae,family,all,93,DNA,1,0.368,0.62,0.42,0.83,0.41,10,5,7,2
Aedes,genus,Culicidae,family,all,93,DNA,2,0.632,0.62,0.5,0.75,0.4,9,6,6,3
Aedes,genus,Culicidae,family,all,93,DNA,3,0.625,0.54,0.5,0.58,0.46,7,6,6,5
Aedes,genus,Culicidae,family,all,93,DNA,4,0.75,0.71,0.58,0.83,0.33,10,7,5,2
Aedes,genus,Culicidae,family,all,93,DNA,5,0.757,0.67,0.67,0.67,0.33,8,8,4,4
Aedes,genus,Culicidae,family,all,93,DNA,6,0.625,0.67,0.5,0.83,0.38,10,6,6,2
Aedes,genus,Culicidae,family,all,93,DNA,7,0.597,0.62,0.5,0.75,0.4,9,6,6,3
Aedes,genus,Culicidae,family,all,93,DNA,8,0.559,0.62,0.42,0.83,0.41,10,5,7,2
Aedes,genus,Culicidae,family,all,93,DNA,9,0.736,0.5,0.0,1.0,0.5,12,0,12,0
Aedes,genus,Culicidae,family,all,93,AA,1,0.271,0.67,0.67,0.67,0.33,8,8,4,4
Aedes,genus,Culicidae,family,all,93,AA,2,0.604,0.58,0.5,0.67,0.43,8,6,6,4
Aedes,genus,Culicidae,family,all,93,AA,3,0.625,0.54,0.17,0.92,0.48,11,2,10,1
Aedes,genus,Culicidae,family,all,93,AA,4,0.778,0.5,0.08,0.92,0.5,11,1,11,1
Aedes,genus,Culicidae,family,all,93,PC,1,0.701,0.62,0.5,0.75,0.4,9,6,6,3
Aedes,genus,Culicidae,family,all,93,PC,2,0.177,0.79,0.83,0.75,0.18,9,10,2,3
Aedes,genus,Culicidae,family,all,93,PC,3,0.681,0.58,0.42,0.75,0.44,9,5,7,3
Aedes,genus,Culicidae,family,all,93,PC,4,0.66,0.62,0.42,0.83,0.41,10,5,7,2
Aedes,genus,Culicidae,family,all,93,PC,5,0.694,0.5,0.17,0.83,0.5,10,2,10,2
Aedes,genus,Culicidae,family,all,93,PC,6,0.757,0.54,0.17,0.92,0.48,11,2,10,1
Aedes,genus,Culicidae,family,all,93,Domains,0,0.767,0.71,0.67,0.75,0.31,9,8,4,3
Culex,genus,Culicidae,family,all,136,DNA,1,0.632,0.53,0.44,0.62,0.5,10,8,10,6
Culex,genus,Culicidae,family,all,136,DNA,2,0.477,0.53,0.56,0.5,0.5,8,10,8,8
Culex,genus,Culicidae,family,all,136,DNA,3,0.438,0.59,0.67,0.5,0.43,8,12,6,8
Culex,genus,Culicidae,family,all,136,DNA,4,0.611,0.47,0.56,0.38,0.57,6,10,8,10
Culex,genus,Culicidae,family,all,136,DNA,5,0.438,0.44,0.39,0.5,0.58,8,7,11,8
Culex,genus,Culicidae,family,all,136,DNA,6,0.528,0.44,0.44,0.44,0.59,7,8,10,9
Culex,genus,Culicidae,family,all,136,DNA,7,0.62,0.59,0.56,0.62,0.44,10,10,8,6
Culex,genus,Culicidae,family,all,136,DNA,8,0.655,0.62,0.56,0.69,0.42,11,10,8,5
Culex,genus,Culicidae,family,all,136,DNA,9,0.352,0.53,0.39,0.69,0.5,11,7,11,5
Culex,genus,Culicidae,family,all,136,AA,1,0.679,0.65,0.56,0.75,0.4,12,10,8,4
Culex,genus,Culicidae,family,all,136,AA,2,0.736,0.68,0.61,0.75,0.37,12,11,7,4
Culex,genus,Culicidae,family,all,136,AA,3,0.715,0.65,0.61,0.69,0.39,11,11,7,5
Culex,genus,Culicidae,family,all,136,AA,4,0.78,0.68,0.56,0.81,0.38,13,10,8,3
Culex,genus,Culicidae,family,all,136,PC,1,0.615,0.59,0.67,0.5,0.43,8,12,6,8
Culex,genus,Culicidae,family,all,136,PC,2,0.635,0.59,0.72,0.44,0.42,7,13,5,9
Culex,genus,Culicidae,family,all,136,PC,3,0.608,0.56,0.5,0.62,0.47,10,9,9,6
Culex,genus,Culicidae,family,all,136,PC,4,0.347,0.62,0.44,0.81,0.43,13,8,10,3
Culex,genus,Culicidae,family,all,136,PC,5,0.759,0.68,0.56,0.81,0.38,13,10,8,3
Culex,genus,Culicidae,family,all,136,PC,6,0.792,0.68,0.56,0.81,0.38,13,10,8,3
Culex,genus,Culicidae,family,all,136,Domains,0,0.602,0.74,0.72,0.75,0.29,12,13,5,4
Culicidae,family,Diptera,order,all,134,DNA,1,0.64,0.68,1.0,0.35,0.0,6,17,0,11
Culicidae,family,Diptera,order,all,134,DNA,2,0.886,0.76,0.82,0.71,0.2,12,14,3,5
Culicidae,family,Diptera,order,all,134,DNA,3,0.886,0.85,0.94,0.76,0.07,13,16,1,4
Culicidae,family,Diptera,order,all,134,DNA,4,0.834,0.74,0.76,0.71,0.25,12,13,4,5
Culicidae,family,Diptera,order,all,134,DNA,5,0.927,0.88,0.88,0.88,0.12,15,15,2,2
Culicidae,family,Diptera,order,all,134,DNA,6,0.917,0.79,0.88,0.71,0.14,12,15,2,5
Culicidae,family,Diptera,order,all,134,DNA,7,0.9,0.76,0.94,0.59,0.09,10,16,1,7
Culicidae,family,Diptera,order,all,134,DNA,8,0.886,0.74,0.94,0.53,0.1,9,16,1,8
Culicidae,family,Diptera,order,all,134,DNA,9,0.827,0.79,0.88,0.71,0.14,12,15,2,5
Culicidae,family,Diptera,order,all,134,AA,1,0.848,0.79,0.82,0.76,0.19,13,14,3,4
Culicidae,family,Diptera,order,all,134,AA,2,0.841,0.68,0.47,0.88,0.38,15,8,9,2
Culicidae,family,Diptera,order,all,134,AA,3,0.913,0.88,0.88,0.88,0.12,15,15,2,2
Culicidae,family,Diptera,order,all,134,AA,4,0.945,0.88,1.0,0.76,0.0,13,17,0,4
Culicidae,family,Diptera,order,all,134,PC,1,0.782,0.71,0.76,0.65,0.27,11,13,4,6
Culicidae,family,Diptera,order,all,134,PC,2,0.64,0.59,0.53,0.65,0.42,11,9,8,6
Culicidae,family,Diptera,order,all,134,PC,3,0.875,0.76,0.65,0.88,0.29,15,11,6,2
Culicidae,family,Diptera,order,all,134,PC,4,0.893,0.85,0.88,0.82,0.12,14,15,2,3
Culicidae,family,Diptera,order,all,134,PC,5,0.862,0.76,0.94,0.59,0.09,10,16,1,7
Culicidae,family,Diptera,order,all,134,PC,6,0.976,0.82,1.0,0.65,0.0,11,17,0,6
Culicidae,family,Diptera,order,all,134,Domains,0,0.9,0.85,0.94,0.76,0.07,13,16,1,4
Diptera,order,Insecta,class,all,464,DNA,1,0.427,0.53,0.22,0.83,0.48,48,13,45,10
Diptera,order,Insecta,class,all,464,DNA,2,0.883,0.79,0.81,0.78,0.2,45,47,11,13
Diptera,order,Insecta,class,all,464,DNA,3,0.903,0.84,0.84,0.83,0.16,48,49,9,10
Diptera,order,Insecta,class,all,464,DNA,4,0.919,0.84,0.83,0.84,0.17,49,48,10,9
Diptera,order,Insecta,class,all,464,DNA,5,0.897,0.84,0.84,0.84,0.16,49,49,9,9
Diptera,order,Insecta,class,all,464,DNA,6,0.919,0.86,0.83,0.9,0.16,52,48,10,6
Diptera,order,Insecta,class,all,464,DNA,7,0.949,0.86,0.83,0.9,0.16,52,48,10,6
Diptera,order,Insecta,class,all,464,DNA,8,0.946,0.89,0.81,0.97,0.16,56,47,11,2
Diptera,order,Insecta,class,all,464,DNA,9,0.933,0.82,0.74,0.9,0.22,52,43,15,6
Diptera,order,Insecta,class,all,464,AA,1,0.871,0.8,0.79,0.81,0.2,47,46,12,11
Diptera,order,Insecta,class,all,464,AA,2,0.829,0.84,0.81,0.88,0.18,51,47,11,7
Diptera,order,Insecta,class,all,464,AA,3,0.889,0.86,0.88,0.84,0.12,49,51,7,9
Diptera,order,Insecta,class,all,464,AA,4,0.916,0.78,0.98,0.57,0.03,33,57,1,25
Diptera,order,Insecta,class,all,464,PC,1,0.648,0.66,0.53,0.78,0.38,45,31,27,13
Diptera,order,Insecta,class,all,464,PC,2,0.763,0.73,0.74,0.72,0.26,42,43,15,16
Diptera,order,Insecta,class,all,464,PC,3,0.734,0.7,0.74,0.66,0.28,38,43,15,20
Diptera,order,Insecta,class,all,464,PC,4,0.838,0.77,0.74,0.79,0.25,46,43,15,12
Diptera,order,Insecta,class,all,464,PC,5,0.854,0.77,0.81,0.72,0.21,42,47,11,16
Diptera,order,Insecta,class,all,464,PC,6,0.916,0.76,0.98,0.53,0.03,31,57,1,27
Diptera,order,Insecta,class,all,464,Domains,0,0.885,0.84,0.88,0.81,0.13,47,51,7,11
Noctuidae,family,Lepidoptera,order,all,96,DNA,1,0.375,0.5,0.0,1.0,0.5,12,0,12,0
Noctuidae,family,Lepidoptera,order,all,96,DNA,2,0.257,0.71,0.83,0.58,0.22,7,10,2,5
Noctuidae,family,Lepidoptera,order,all,96,DNA,3,0.715,0.75,0.75,0.75,0.25,9,9,3,3
Noctuidae,family,Lepidoptera,order,all,96,DNA,4,0.691,0.71,0.75,0.67,0.27,8,9,3,4
Noctuidae,family,Lepidoptera,order,all,96,DNA,5,0.736,0.75,0.67,0.83,0.29,10,8,4,2
Noctuidae,family,Lepidoptera,order,all,96,DNA,6,0.694,0.71,0.67,0.75,0.31,9,8,4,3
Noctuidae,family,Lepidoptera,order,all,96,DNA,7,0.778,0.71,0.67,0.75,0.31,9,8,4,3
Noctuidae,family,Lepidoptera,order,all,96,DNA,8,0.806,0.75,0.67,0.83,0.29,10,8,4,2
Noctuidae,family,Lepidoptera,order,all,96,DNA,9,0.819,0.75,0.58,0.92,0.31,11,7,5,1
Noctuidae,family,Lepidoptera,order,all,96,AA,1,0.646,0.67,0.67,0.67,0.33,8,8,4,4
Noctuidae,family,Lepidoptera,order,all,96,AA,2,0.778,0.79,0.83,0.75,0.18,9,10,2,3
Noctuidae,family,Lepidoptera,order,all,96,AA,3,0.729,0.83,0.83,0.83,0.17,10,10,2,2
Noctuidae,family,Lepidoptera,order,all,96,AA,4,0.833,0.88,0.83,0.92,0.15,11,10,2,1
Noctuidae,family,Lepidoptera,order,all,96,PC,1,0.594,0.67,0.5,0.83,0.38,10,6,6,2
Noctuidae,family,Lepidoptera,order,all,96,PC,2,0.656,0.67,0.5,0.83,0.38,10,6,6,2
Noctuidae,family,Lepidoptera,order,all,96,PC,3,0.757,0.75,0.75,0.75,0.25,9,9,3,3
Noctuidae,family,Lepidoptera,order,all,96,PC,4,0.757,0.75,0.75,0.75,0.25,9,9,3,3
Noctuidae,family,Lepidoptera,order,all,96,PC,5,0.833,0.75,0.75,0.75,0.25,9,9,3,3
Noctuidae,family,Lepidoptera,order,all,96,PC,6,0.826,0.75,0.75,0.75,0.25,9,9,3,3
Noctuidae,family,Lepidoptera,order,all,96,Domains,0,0.701,0.75,0.75,0.75,0.25,9,9,3,3
Lepidoptera,order,Insecta,class,all,273,DNA,1,0.353,0.65,0.65,0.66,0.34,23,22,12,12
Lepidoptera,order,Insecta,class,all,273,DNA,2,0.947,0.9,0.88,0.91,0.11,32,30,4,3
Lepidoptera,order,Insecta,class,all,273,DNA,3,0.924,0.87,0.82,0.91,0.16,32,28,6,3
Lepidoptera,order,Insecta,class,all,273,DNA,4,0.827,0.81,0.76,0.86,0.21,30,26,8,5
Lepidoptera,order,Insecta,class,all,273,DNA,5,0.967,0.91,0.88,0.94,0.11,33,30,4,2
Lepidoptera,order,Insecta,class,all,273,DNA,6,0.973,0.93,0.94,0.91,0.06,32,32,2,3
Lepidoptera,order,Insecta,class,all,273,DNA,7,0.967,0.93,0.91,0.94,0.08,33,31,3,2
Lepidoptera,order,Insecta,class,all,273,DNA,8,0.966,0.93,0.91,0.94,0.08,33,31,3,2
Lepidoptera,order,Insecta,class,all,273,DNA,9,0.968,0.84,0.71,0.97,0.23,34,24,10,1
Lepidoptera,order,Insecta,class,all,273,AA,1,0.954,0.93,0.91,0.94,0.08,33,31,3,2
Lepidoptera,order,Insecta,class,all,273,AA,2,0.877,0.84,0.76,0.91,0.2,32,26,8,3
Lepidoptera,order,Insecta,class,all,273,AA,3,0.929,0.86,0.79,0.91,0.18,32,27,7,3
Lepidoptera,order,Insecta,class,all,273,AA,4,0.934,0.58,0.15,1.0,0.45,35,5,29,0
Lepidoptera,order,Insecta,class,all,273,PC,1,0.852,0.77,0.74,0.8,0.24,28,25,9,7
Lepidoptera,order,Insecta,class,all,273,PC,2,0.863,0.86,0.76,0.94,0.2,33,26,8,2
Lepidoptera,order,Insecta,class,all,273,PC,3,0.867,0.83,0.71,0.94,0.23,33,24,10,2
