label,label_tax,pool_label,pool_tax,Baltimore,N,Features,k,AUC,Acc,Spec,Sens,FDR,TP,TN,FP,FN
Rodentia,order,Mammalia,class,(-)ssRNA,134,AA,1,0.878,0.82,0.89,0.75,0.14,12,16,2,4
Rodentia,order,Mammalia,class,(-)ssRNA,134,AA,2,0.927,0.82,0.89,0.75,0.14,12,16,2,4
Rodentia,order,Mammalia,class,(-)ssRNA,134,AA,3,0.892,0.82,0.89,0.75,0.14,12,16,2,4
Rodentia,order,Mammalia,class,(-)ssRNA,134,AA,4,0.847,0.74,0.83,0.62,0.23,10,15,3,6
Rodentia,order,Mammalia,class,(-)ssRNA,134,PC,1,0.847,0.82,0.78,0.88,0.22,14,14,4,2
Rodentia,order,Mammalia,class,(-)ssRNA,134,PC,2,0.91,0.79,0.83,0.75,0.2,12,15,3,4
Rodentia,order,Mammalia,class,(-)ssRNA,134,PC,3,0.764,0.71,0.78,0.62,0.29,10,14,4,6
Rodentia,order,Mammalia,class,(-)ssRNA,134,PC,4,0.823,0.74,0.78,0.69,0.27,11,14,4,5
Rodentia,order,Mammalia,class,(-)ssRNA,134,PC,5,0.819,0.76,0.83,0.69,0.21,11,15,3,5
Rodentia,order,Mammalia,class,(-)ssRNA,134,PC,6,0.819,0.74,0.83,0.62,0.23,10,15,3,6
Rodentia,order,Mammalia,class,(-)ssRNA,134,Domains,0,0.802,0.79,0.83,0.75,0.2,12,15,3,4
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,1,0.61,0.67,0.54,0.79,0.35,11,7,6,3
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,2,0.791,0.59,0.69,0.5,0.36,7,9,4,7
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,3,0.951,0.81,0.85,0.79,0.15,11,11,2,3
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,4,0.824,0.74,0.77,0.71,0.23,10,10,3,4
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,5,0.758,0.7,0.69,0.71,0.29,10,9,4,4
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,6,0.775,0.67,0.62,0.71,0.33,10,8,5,4
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,7,0.797,0.74,0.69,0.79,0.27,11,9,4,3
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,8,0.846,0.74,0.77,0.71,0.23,10,10,3,4
Chiroptera,order,Mammalia,class,dsDNA,106,DNA,9,0.89,0.81,0.77,0.86,0.2,12,10,3,2
Chiroptera,order,Mammalia,class,dsDNA,106,AA,1,0.731,0.7,0.69,0.71,0.29,10,9,4,4
Chiroptera,order,Mammalia,class,dsDNA,106,AA,2,0.753,0.63,0.54,0.71,0.38,10,7,6,4
Chiroptera,order,Mammalia,class,dsDNA,106,AA,3,0.758,0.81,0.92,0.71,0.09,10,12,1,4
Chiroptera,order,Mammalia,class,dsDNA,106,AA,4,0.857,0.81,0.92,0.71,0.09,10,12,1,4
Chiroptera,order,Mammalia,class,dsDNA,106,PC,1,0.604,0.44,0.62,0.29,0.56,4,8,5,10
Chiroptera,order,Mammalia,class,dsDNA,106,PC,2,0.758,0.63,0.69,0.57,0.33,8,9,4,6
Chiroptera,order,Mammalia,class,dsDNA,106,PC,3,0.863,0.85,0.77,0.93,0.19,13,10,3,1
Chiroptera,order,Mammalia,class,dsDNA,106,PC,4,0.797,0.78,0.69,0.86,0.25,12,9,4,2
Chiroptera,order,Mammalia,class,dsDNA,106,PC,5,0.896,0.85,0.92,0.79,0.08,11,12,1,3
Chiroptera,order,Mammalia,class,dsDNA,106,PC,6,0.885,0.78,0.85,0.71,0.17,10,11,2,4
Chiroptera,order,Mammalia,class,dsDNA,106,Domains,0,0.519,0.63,0.62,0.64,0.36,9,8,5,5
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,1,0.702,0.73,0.5,0.93,0.32,13,6,6,1
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,2,0.804,0.77,0.92,0.64,0.1,9,11,1,5
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,3,0.863,0.77,1.0,0.57,0.0,8,12,0,6
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,4,0.673,0.62,0.67,0.57,0.33,8,8,4,6
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,5,0.798,0.73,0.92,0.57,0.11,8,11,1,6
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,6,0.887,0.73,0.92,0.57,0.11,8,11,1,6
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,7,0.881,0.77,0.92,0.64,0.1,9,11,1,5
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,8,0.94,0.81,0.92,0.71,0.09,10,11,1,4
Chiroptera,order,Mammalia,class,ssDNA,101,DNA,9,0.935,0.81,0.92,0.71,0.09,10,11,1,4
Chiroptera,order,Mammalia,class,ssDNA,101,AA,1,0.768,0.65,0.83,0.5,0.22,7,10,2,7
Chiroptera,order,Mammalia,class,ssDNA,101,AA,2,0.845,0.69,0.92,0.5,0.12,7,11,1,7
Chiroptera,order,Mammalia,class,ssDNA,101,AA,3,0.863,0.81,1.0,0.64,0.0,9,12,0,5
Chiroptera,order,Mammalia,class,ssDNA,101,AA,4,0.917,0.69,0.33,1.0,0.36,14,4,8,0
Chiroptera,order,Mammalia,class,ssDNA,101,PC,1,0.762,0.65,0.67,0.64,0.31,9,8,4,5
Chiroptera,order,Mammalia,class,ssDNA,101,PC,2,0.804,0.81,0.92,0.71,0.09,10,11,1,4
Chiroptera,order,Mammalia,class,ssDNA,101,PC,3,0.946,0.85,1.0,0.71,0.0,10,12,0,4
Chiroptera,order,Mammalia,class,ssDNA,101,PC,4,0.827,0.77,0.92,0.64,0.1,9,11,1,5
Chiroptera,order,Mammalia,class,ssDNA,101,PC,5,0.929,0.73,0.92,0.57,0.11,8,11,1,6
Chiroptera,order,Mammalia,class,ssDNA,101,PC,6,0.911,0.88,0.92,0.86,0.08,12,11,1,2
Chiroptera,order,Mammalia,class,ssDNA,101,Domains,0,0.714,0.69,0.75,0.64,0.25,9,9,3,5
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,1,0.65,0.66,0.6,0.72,0.36,18,15,10,7
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,2,0.866,0.78,0.88,0.68,0.15,17,22,3,8
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,3,0.947,0.84,0.88,0.8,0.13,20,22,3,5
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,4,0.862,0.82,0.8,0.84,0.19,21,20,5,4
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,5,0.92,0.84,0.88,0.8,0.13,20,22,3,5
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,6,0.954,0.84,0.92,0.76,0.1,19,23,2,6
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,7,0.949,0.86,0.96,0.76,0.05,19,24,1,6
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,8,0.926,0.78,0.8,0.76,0.21,19,20,5,6
Chiroptera,order,Mammalia,class,(+)ssRNA,197,DNA,9,0.925,0.82,0.76,0.88,0.21,22,19,6,3
Chiroptera,order,Mammalia,class,(+)ssRNA,197,AA,1,0.802,0.74,0.76,0.72,0.25,18,19,6,7
Chiroptera,order,Mammalia,class,(+)ssRNA,197,AA,2,0.846,0.8,0.84,0.76,0.17,19,21,4,6
Chiroptera,order,Mammalia,class,(+)ssRNA,197,AA,3,0.946,0.84,0.84,0.84,0.16,21,21,4,4
Chiroptera,order,Mammalia,class,(+)ssRNA,197,AA,4,0.973,0.86,0.92,0.8,0.09,20,23,2,5
Chiroptera,order,Mammalia,class,(+)ssRNA,197,PC,1,0.712,0.76,0.8,0.72,0.22,18,20,5,7
Chiroptera,order,Mammalia,class,(+)ssRNA,197,PC,2,0.774,0.72,0.72,0.72,0.28,18,18,7,7
Chiroptera,order,Mammalia,class,(+)ssRNA,197,PC,3,0.76,0.76,0.76,0.76,0.24,19,19,6,6
Chiroptera,order,Mammalia,class,(+)ssRNA,197,PC,4,0.904,0.8,0.84,0.76,0.17,19,21,4,6
Chiroptera,order,Mammalia,class,(+)ssRNA,197,PC,5,0.957,0.84,0.88,0.8,0.13,20,22,3,5
Chiroptera,order,Mammalia,class,(+)ssRNA,197,PC,6,0.97,0.88,0.88,0.88,0.12,22,22,3,3
Chiroptera,order,Mammalia,class,(+)ssRNA,197,Domains,0,0.96,0.94,0.96,0.92,0.04,23,24,1,2
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,1,0.653,0.5,0.0,1.0,0.5,11,0,11,0
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,2,0.612,0.68,0.55,0.82,0.36,9,6,5,2
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,3,0.62,0.64,0.55,0.73,0.38,8,6,5,3
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,4,0.661,0.64,0.45,0.82,0.4,9,5,6,2
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,5,0.661,0.64,0.36,0.91,0.41,10,4,7,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,6,0.653,0.68,0.45,0.91,0.38,10,5,6,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,7,0.669,0.73,0.55,0.91,0.33,10,6,5,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,8,0.669,0.77,0.55,1.0,0.31,11,6,5,0
Chiroptera,order,Mammalia,class,(-)ssRNA,88,DNA,9,0.711,0.59,0.18,1.0,0.45,11,2,9,0
Chiroptera,order,Mammalia,class,(-)ssRNA,88,AA,1,0.769,0.68,0.55,0.82,0.36,9,6,5,2
Chiroptera,order,Mammalia,class,(-)ssRNA,88,AA,2,0.727,0.73,0.55,0.91,0.33,10,6,5,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,AA,3,0.851,0.82,0.73,0.91,0.23,10,8,3,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,AA,4,0.868,0.82,0.64,1.0,0.27,11,7,4,0
Chiroptera,order,Mammalia,class,(-)ssRNA,88,PC,1,0.636,0.68,0.45,0.91,0.38,10,5,6,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,PC,2,0.545,0.45,0.36,0.55,0.54,6,4,7,5
Chiroptera,order,Mammalia,class,(-)ssRNA,88,PC,3,0.736,0.68,0.45,0.91,0.38,10,5,6,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,PC,4,0.835,0.82,0.73,0.91,0.23,10,8,3,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,PC,5,0.876,0.82,0.73,0.91,0.23,10,8,3,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,PC,6,0.851,0.82,0.73,0.91,0.23,10,8,3,1
Chiroptera,order,Mammalia,class,(-)ssRNA,88,Domains,0,0.777,0.77,0.82,0.73,0.2,8,9,2,3
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,1,0.75,0.56,0.2,1.0,0.5,4,1,4,0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,2,0.6,0.67,0.8,0.5,0.33,2,4,1,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,3,0.55,0.67,0.8,0.5,0.33,2,4,1,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,4,0.45,0.56,0.6,0.5,0.5,2,3,2,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,5,0.6,0.56,0.6,0.5,0.5,2,3,2,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,6,0.65,0.78,1.0,0.5,0.0,2,5,0,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,7,0.7,0.78,0.8,0.75,0.25,3,4,1,1
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,8,0.75,0.56,0.2,1.0,0.5,4,1,4,0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,DNA,9,0.7,0.44,0.0,1.0,0.56,4,0,5,0
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,AA,1,0.55,0.67,1.0,0.25,0.0,1,5,0,3
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,AA,2,0.6,0.56,0.8,0.25,0.5,1,4,1,3
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,AA,3,0.8,0.78,0.8,0.75,0.25,3,4,1,1
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,AA,4,1.0,0.67,1.0,0.25,0.0,1,5,0,3
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,PC,1,0.8,0.78,1.0,0.5,0.0,2,5,0,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,PC,2,0.75,0.67,1.0,0.25,0.0,1,5,0,3
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,PC,3,0.75,0.78,1.0,0.5,0.0,2,5,0,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,PC,4,0.85,0.78,1.0,0.5,0.0,2,5,0,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,PC,5,1.0,0.78,1.0,0.5,0.0,2,5,0,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,PC,6,1.0,0.78,1.0,0.5,0.0,2,5,0,2
Arachnida,class,Arthropoda,phylum,(+)ssRNA,35,Domains,0,0.55,0.56,0.8,0.25,0.5,1,4,1,3
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,1,0.935,0.83,0.82,0.86,0.25,6,9,2,1
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,2,0.935,0.83,0.91,0.71,0.17,5,10,1,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,3,0.753,0.72,0.73,0.71,0.38,5,8,3,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,4,0.948,0.89,0.82,1.0,0.22,7,9,2,0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,5,1.0,0.94,0.91,1.0,0.12,7,10,1,0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,6,0.961,0.89,0.91,0.86,0.14,6,10,1,1
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,7,0.961,0.89,0.91,0.86,0.14,6,10,1,1
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,8,0.961,0.83,0.91,0.71,0.17,5,10,1,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,DNA,9,0.961,0.78,1.0,0.43,0.0,3,11,0,4
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,AA,1,0.922,0.94,0.91,1.0,0.12,7,10,1,0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,AA,2,1.0,0.94,0.91,1.0,0.12,7,10,1,0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,AA,3,0.961,0.83,0.91,0.71,0.17,5,10,1,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,AA,4,0.948,0.67,1.0,0.14,0.0,1,11,0,6
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,PC,1,0.974,0.83,0.91,0.71,0.17,5,10,1,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,PC,2,0.935,0.78,0.82,0.71,0.29,5,9,2,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,PC,3,1.0,1.0,1.0,1.0,0.0,7,11,0,0
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,PC,4,0.987,0.89,1.0,0.71,0.0,5,11,0,2
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,PC,5,0.961,0.67,1.0,0.14,0.0,1,11,0,6
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,PC,6,0.091,0.67,1.0,0.14,0.0,1,11,0,6
Arachnida,class,Arthropoda,phylum,(-)ssRNA,72,Domains,0,0.896,0.83,0.91,0.71,0.17,5,10,1,2
